question,answer,item1,item2,co_occurrence_count,export_timestamp
temperature,dingin,AMERICANO,SANGER,6.035,2025-10-06 18:41:31.719277
temperature,dingin,AMERICANO,TEH JAHE,6.550000000000001,2025-10-06 18:41:31.719277
temperature,dingin,AMERICANO,TEH SEREH,4.300000000000001,2025-10-06 18:41:31.719277
temperature,dingin,CAPPUCCINO,ESPRESSO,7.895,2025-10-06 18:41:31.719277
temperature,dingin,CAPPUCCINO,SANGER,7.2195,2025-10-06 18:41:31.719277
temperature,dingin,CAPPUCCINO,TEH JAHE,4.365,2025-10-06 18:41:31.719277
temperature,dingin,CAPPUCCINO,TEH SEREH,5.25,2025-10-06 18:41:31.719277
temperature,dingin,ESPRESSO,SANGER,8.9745,2025-10-06 18:41:31.719277
temperature,dingin,ESPRESSO,TEH JAHE,8.265,2025-10-06 18:41:31.719277
temperature,dingin,ESPRESSO,TEH SEREH,5.15,2025-10-06 18:41:31.719277
temperature,dingin,SANGER,TEH JAHE,7.63,2025-10-06 18:41:31.719277
temperature,dingin,SANGER,TEH SEREH,7.2,2025-10-06 18:41:31.719277
temperature,dingin,TEH JAHE,TEH SEREH,7.15,2025-10-06 18:41:31.719277
budget,bebas,AMERICANO,CAPPUCCINO,11.084999999999999,2025-10-06 18:41:31.719277
budget,bebas,AMERICANO,ESPRESSO,10.509500000000001,2025-10-06 18:41:31.719277
budget,bebas,AMERICANO,SANGER,6.859999999999999,2025-10-06 18:41:31.719277
budget,bebas,AMERICANO,TEH JAHE,6.4,2025-10-06 18:41:31.719277
budget,bebas,AMERICANO,TEH SEREH,6.364999999999999,2025-10-06 18:41:31.719277
budget,bebas,CAPPUCCINO,ESPRESSO,14.449,2025-10-06 18:41:31.719277
budget,bebas,CAPPUCCINO,SANGER,9.670000000000002,2025-10-06 18:41:31.719277
budget,bebas,CAPPUCCINO,TEH JAHE,8.88,2025-10-06 18:41:31.719277
budget,bebas,CAPPUCCINO,TEH SEREH,1.1,2025-10-06 18:41:31.719277
budget,bebas,ESPRESSO,SANGER,7.5249999999999995,2025-10-06 18:41:31.719277
budget,bebas,ESPRESSO,TEH JAHE,6.15,2025-10-06 18:41:31.719277
budget,bebas,ESPRESSO,TEH SEREH,6.265,2025-10-06 18:41:31.719277
budget,bebas,SANGER,TEH JAHE,13.830000000000002,2025-10-06 18:41:31.719277
budget,bebas,SANGER,TEH SEREH,7.665,2025-10-06 18:41:31.719277
budget,bebas,TEH JAHE,TEH SEREH,6.0,2025-10-06 18:41:31.719277
taste,asam,ESPRESSO,KOPI LEMON,15.065,2025-10-06 18:41:31.719277
taste,asam,ESPRESSO,LYCHEE SQUASH,8.3,2025-10-06 18:41:31.719277
mood,menyegarkan,ESPRESSO,KOPI LEMON,16.064999999999998,2025-10-06 18:41:31.719277
mood,menyegarkan,ESPRESSO,LYCHEE SQUASH,8.3,2025-10-06 18:41:31.719277
texture,light,ESPRESSO,KOPI LEMON,16.1395,2025-10-06 18:41:31.719277
texture,light,ESPRESSO,LYCHEE SQUASH,4.1,2025-10-06 18:41:31.719277
caffeine,sedang,ESPRESSO,KOPI LEMON,15.96,2025-10-06 18:41:31.719277
caffeine,sedang,ESPRESSO,LYCHEE SQUASH,1.1,2025-10-06 18:41:31.719277
temperature,dingin,ESPRESSO,KOPI LEMON,13.4095,2025-10-06 18:41:31.719277
temperature,dingin,ESPRESSO,LYCHEE SQUASH,5.2,2025-10-06 18:41:31.719277
budget,high,ESPRESSO,KOPI LEMON,10.83,2025-10-06 18:41:31.719277
budget,high,ESPRESSO,LYCHEE SQUASH,3.2,2025-10-06 18:41:31.719277
budget,high,KOPI LEMON,LYCHEE SQUASH,19.999999999999996,2025-10-06 18:41:31.719277
taste,netral,BERRY SQUASH,SANGER,8.89,2025-10-06 18:41:31.719277
taste,netral,BERRY SQUASH,TELANG SQUASH,25.590000000000007,2025-10-06 18:41:31.719277
taste,netral,SANGER,TELANG SQUASH,10.3,2025-10-06 18:41:31.719277
mood,energi,BERRY SQUASH,SANGER,4.290000000000001,2025-10-06 18:41:31.719277
mood,energi,BERRY SQUASH,TELANG SQUASH,5.209999999999999,2025-10-06 18:41:31.719277
mood,energi,SANGER,TELANG SQUASH,5.0,2025-10-06 18:41:31.719277
texture,light,BERRY SQUASH,SANGER,5.700000000000001,2025-10-06 18:41:31.719277
texture,light,BERRY SQUASH,TELANG SQUASH,19.142,2025-10-06 18:41:31.719277
texture,light,SANGER,TELANG SQUASH,6.0,2025-10-06 18:41:31.719277
caffeine,sedang,BERRY SQUASH,SANGER,5.46,2025-10-06 18:41:31.719277
caffeine,sedang,BERRY SQUASH,TELANG SQUASH,10.23,2025-10-06 18:41:31.719277
caffeine,sedang,SANGER,TELANG SQUASH,7.0,2025-10-06 18:41:31.719277
temperature,panas,BERRY SQUASH,SANGER,5.7,2025-10-06 18:41:31.719277
temperature,panas,BERRY SQUASH,TELANG SQUASH,13.131,2025-10-06 18:41:31.719277
temperature,panas,SANGER,TELANG SQUASH,5.0,2025-10-06 18:41:31.719277
budget,mid,BERRY SQUASH,SANGER,7.05,2025-10-06 18:41:31.719277
budget,mid,BERRY SQUASH,TELANG SQUASH,17.121,2025-10-06 18:41:31.719277
budget,mid,SANGER,TELANG SQUASH,4.3,2025-10-06 18:41:31.719277
mood,menyegarkan,BANANA,BISCOFFEE,12.200000000000001,2025-10-06 18:41:31.719277
mood,menyegarkan,BANANA,CRUNCHY CREAMY,11.979999999999999,2025-10-06 18:41:31.719277
mood,menyegarkan,BANANA,MANGO,14.719000000000001,2025-10-06 18:41:31.719277
mood,menyegarkan,BANANA,STRAWBERRY,15.1995,2025-10-06 18:41:31.719277
mood,menyegarkan,BISCOFFEE,CRUNCHY CREAMY,17.300000000000004,2025-10-06 18:41:31.719277
mood,menyegarkan,BISCOFFEE,MANGO,18.78,2025-10-06 18:41:31.719277
mood,menyegarkan,BISCOFFEE,STRAWBERRY,24.689999999999998,2025-10-06 18:41:31.719277
mood,menyegarkan,CRUNCHY CREAMY,MANGO,24.448500000000003,2025-10-06 18:41:31.719277
mood,menyegarkan,CRUNCHY CREAMY,STRAWBERRY,19.804000000000002,2025-10-06 18:41:31.719277
mood,menyegarkan,MANGO,STRAWBERRY,25.1655,2025-10-06 18:41:31.719277
texture,light,BANANA,BISCOFFEE,19.1,2025-10-06 18:41:31.719277
texture,light,BANANA,CRUNCHY CREAMY,17.279999999999998,2025-10-06 18:41:31.719277
texture,light,BANANA,MANGO,12.795000000000002,2025-10-06 18:41:31.719277
texture,light,BANANA,STRAWBERRY,15.02,2025-10-06 18:41:31.719277
texture,light,BISCOFFEE,CRUNCHY CREAMY,20.1,2025-10-06 18:41:31.719277
texture,light,BISCOFFEE,MANGO,19.730000000000004,2025-10-06 18:41:31.719277
texture,light,BISCOFFEE,STRAWBERRY,24.290000000000006,2025-10-06 18:41:31.719277
texture,light,CRUNCHY CREAMY,MANGO,17.2,2025-10-06 18:41:31.719277
texture,light,CRUNCHY CREAMY,STRAWBERRY,18.185000000000002,2025-10-06 18:41:31.719277
texture,light,MANGO,STRAWBERRY,13.596,2025-10-06 18:41:31.719277
caffeine,rendah,BANANA,BISCOFFEE,48.69999999999999,2025-10-06 18:41:31.719277
caffeine,rendah,BANANA,CRUNCHY CREAMY,33.6,2025-10-06 18:41:31.719277
caffeine,rendah,BANANA,MANGO,32.30000000000001,2025-10-06 18:41:31.719277
caffeine,rendah,BANANA,STRAWBERRY,35.36,2025-10-06 18:41:31.719277
caffeine,rendah,BISCOFFEE,MANGO,48.52999999999998,2025-10-06 18:41:31.719277
caffeine,rendah,BISCOFFEE,STRAWBERRY,65.39999999999996,2025-10-06 18:41:31.719277
temperature,dingin,BANANA,BISCOFFEE,45.199999999999996,2025-10-06 18:41:31.719277
temperature,dingin,BANANA,CRUNCHY CREAMY,31.78,2025-10-06 18:41:31.719277
temperature,dingin,BANANA,MANGO,29.834500000000002,2025-10-06 18:41:31.719277
temperature,dingin,BANANA,STRAWBERRY,36.775,2025-10-06 18:41:31.719277
temperature,dingin,BISCOFFEE,MANGO,42.12,2025-10-06 18:41:31.719277
temperature,dingin,BISCOFFEE,STRAWBERRY,57.82999999999997,2025-10-06 18:41:31.719277
temperature,dingin,CRUNCHY CREAMY,MANGO,41.299,2025-10-06 18:41:31.719277
temperature,dingin,CRUNCHY CREAMY,STRAWBERRY,47.78949999999999,2025-10-06 18:41:31.719277
temperature,dingin,MANGO,STRAWBERRY,37.8215,2025-10-06 18:41:31.719277
mood,energi,BANANA,KOPI GULA AREN,5.0,2025-10-06 18:41:31.719277
mood,energi,BANANA,TEH,3.8600000000000003,2025-10-06 18:41:31.719277
mood,energi,KOPI GULA AREN,TEH,22.524,2025-10-06 18:41:31.719277
caffeine,rendah,BANANA,KOPI GULA AREN,44.8,2025-10-06 18:41:31.719277
caffeine,rendah,BANANA,TEH,28.130000000000006,2025-10-06 18:41:31.719277
caffeine,rendah,KOPI GULA AREN,TEH,49.079999999999984,2025-10-06 18:41:31.719277
budget,high,BANANA,KOPI GULA AREN,35.0,2025-10-06 18:41:31.719277
budget,high,BANANA,TEH,31.03000000000001,2025-10-06 18:41:31.719277
taste,pahit,KOPI SODA,TEH,24.695,2025-10-06 18:41:31.719277
taste,pahit,KOPI SODA,TEH JAHE SEREH,22.115000000000002,2025-10-06 18:41:31.719277
taste,pahit,KOPI SODA,TEH SEREH,15.515,2025-10-06 18:41:31.719277
taste,pahit,MOCHACCINO,TEH,22.695,2025-10-06 18:41:31.719277
taste,pahit,MOCHACCINO,TEH JAHE SEREH,23.310000000000002,2025-10-06 18:41:31.719277
taste,pahit,MOCHACCINO,TEH SEREH,18.895,2025-10-06 18:41:31.719277
taste,pahit,TEH,TEH JAHE SEREH,11.6,2025-10-06 18:41:31.719277
taste,pahit,TEH,TEH SEREH,10.15,2025-10-06 18:41:31.719277
taste,pahit,TEH JAHE SEREH,TEH SEREH,14.129999999999999,2025-10-06 18:41:31.719277
mood,energi,KOPI SODA,MOCHACCINO,16.968,2025-10-06 18:41:31.719277
mood,energi,KOPI SODA,TEH,10.094999999999999,2025-10-06 18:41:31.719277
mood,energi,KOPI SODA,TEH JAHE SEREH,10.665,2025-10-06 18:41:31.719277
mood,energi,KOPI SODA,TEH SEREH,5.365,2025-10-06 18:41:31.719277
mood,energi,MOCHACCINO,TEH,12.795,2025-10-06 18:41:31.719277
mood,energi,MOCHACCINO,TEH JAHE SEREH,19.185000000000002,2025-10-06 18:41:31.719277
mood,energi,MOCHACCINO,TEH SEREH,14.895000000000001,2025-10-06 18:41:31.719277
mood,energi,TEH,TEH JAHE SEREH,10.159999999999998,2025-10-06 18:41:31.719277
mood,energi,TEH,TEH SEREH,4.0,2025-10-06 18:41:31.719277
mood,energi,TEH JAHE SEREH,TEH SEREH,10.82,2025-10-06 18:41:31.719277
texture,light,KOPI SODA,MOCHACCINO,10.3635,2025-10-06 18:41:31.719277
texture,light,KOPI SODA,TEH JAHE SEREH,6.364999999999999,2025-10-06 18:41:31.719277
texture,light,MOCHACCINO,TEH,13.08,2025-10-06 18:41:31.719277
texture,light,MOCHACCINO,TEH JAHE SEREH,11.695,2025-10-06 18:41:31.719277
texture,light,MOCHACCINO,TEH SEREH,5.1,2025-10-06 18:41:31.719277
texture,light,TEH,TEH JAHE SEREH,10.899999999999999,2025-10-06 18:41:31.719277
texture,light,TEH JAHE SEREH,TEH SEREH,9.940000000000001,2025-10-06 18:41:31.719277
caffeine,tinggi,KOPI SODA,MOCHACCINO,24.558,2025-10-06 18:41:31.719277
caffeine,tinggi,KOPI SODA,TEH,14.545,2025-10-06 18:41:31.719277
caffeine,tinggi,KOPI SODA,TEH JAHE SEREH,11.715000000000002,2025-10-06 18:41:31.719277
caffeine,tinggi,KOPI SODA,TEH SEREH,8.415,2025-10-06 18:41:31.719277
caffeine,tinggi,MOCHACCINO,TEH,11.695000000000002,2025-10-06 18:41:31.719277
caffeine,tinggi,MOCHACCINO,TEH JAHE SEREH,14.21,2025-10-06 18:41:31.719277
caffeine,tinggi,MOCHACCINO,TEH SEREH,12.290000000000001,2025-10-06 18:41:31.719277
caffeine,tinggi,TEH,TEH JAHE SEREH,8.450000000000001,2025-10-06 18:41:31.719277
caffeine,tinggi,TEH,TEH SEREH,6.15,2025-10-06 18:41:31.719277
caffeine,tinggi,TEH JAHE SEREH,TEH SEREH,15.625,2025-10-06 18:41:31.719277
temperature,panas,KOPI SODA,TEH,6.529999999999999,2025-10-06 18:41:31.719277
temperature,panas,KOPI SODA,TEH JAHE SEREH,11.5,2025-10-06 18:41:31.719277
temperature,panas,KOPI SODA,TEH SEREH,6.1,2025-10-06 18:41:31.719277
temperature,panas,MOCHACCINO,TEH,11.945,2025-10-06 18:41:31.719277
temperature,panas,MOCHACCINO,TEH JAHE SEREH,17.095,2025-10-06 18:41:31.719277
temperature,panas,MOCHACCINO,TEH SEREH,7.5649999999999995,2025-10-06 18:41:31.719277
temperature,panas,TEH,TEH JAHE SEREH,13.95,2025-10-06 18:41:31.719277
temperature,panas,TEH,TEH SEREH,4.3,2025-10-06 18:41:31.719277
temperature,panas,TEH JAHE SEREH,TEH SEREH,7.295,2025-10-06 18:41:31.719277
budget,mid,KOPI SODA,MOCHACCINO,13.709,2025-10-06 18:41:31.719277
budget,mid,KOPI SODA,TEH,6.5649999999999995,2025-10-06 18:41:31.719277
budget,mid,KOPI SODA,TEH JAHE SEREH,4.25,2025-10-06 18:41:31.719277
budget,mid,KOPI SODA,TEH SEREH,7.265,2025-10-06 18:41:31.719277
budget,mid,MOCHACCINO,TEH,7.83,2025-10-06 18:41:31.719277
budget,mid,MOCHACCINO,TEH JAHE SEREH,7.3,2025-10-06 18:41:31.719277
budget,mid,MOCHACCINO,TEH SEREH,12.830000000000002,2025-10-06 18:41:31.719277
budget,mid,TEH,TEH JAHE SEREH,8.7,2025-10-06 18:41:31.719277
budget,mid,TEH,TEH SEREH,7.6,2025-10-06 18:41:31.719277
budget,mid,TEH JAHE SEREH,TEH SEREH,6.715,2025-10-06 18:41:31.719277
mood,energi,BANANA,BISCOFFEE,4.86,2025-10-06 18:41:31.719277
mood,energi,BANANA,CHOCOLATE,4.495,2025-10-06 18:41:31.719277
caffeine,tinggi,BANANA,BISCOFFEE,19.200000000000003,2025-10-06 18:41:31.719277
caffeine,tinggi,BANANA,CHOCOLATE,6.8999999999999995,2025-10-06 18:41:31.719277
caffeine,tinggi,BISCOFFEE,CHOCOLATE,13.960000000000003,2025-10-06 18:41:31.719277
temperature,panas,BANANA,BISCOFFEE,38.0,2025-10-06 18:41:31.719277
temperature,panas,BANANA,CHOCOLATE,39.254999999999995,2025-10-06 18:41:31.719277
temperature,panas,BISCOFFEE,CHOCOLATE,40.51999999999999,2025-10-06 18:41:31.719277
budget,mid,BANANA,CHOCOLATE,25.390000000000008,2025-10-06 18:41:31.719277
budget,mid,BISCOFFEE,CHOCOLATE,41.38999999999999,2025-10-06 18:41:31.719277
taste,pahit,ESPRESSO,JAHE MERAH,16.1,2025-10-06 18:41:31.719277
taste,pahit,ESPRESSO,KOPI GULA AREN,35.004000000000005,2025-10-06 18:41:31.719277
taste,pahit,ESPRESSO,KOPI LEMON,24.844,2025-10-06 18:41:31.719277
taste,pahit,ESPRESSO,TEH,21.215000000000003,2025-10-06 18:41:31.719277
taste,pahit,ESPRESSO,TEH LECI,13.98,2025-10-06 18:41:31.719277
taste,pahit,JAHE MERAH,KOPI GULA AREN,14.0,2025-10-06 18:41:31.719277
taste,pahit,JAHE MERAH,KOPI LEMON,15.0,2025-10-06 18:41:31.719277
taste,pahit,JAHE MERAH,TEH,14.1,2025-10-06 18:41:31.719277
taste,pahit,JAHE MERAH,TEH LECI,10.299999999999999,2025-10-06 18:41:31.719277
taste,pahit,KOPI GULA AREN,KOPI LEMON,26.899000000000004,2025-10-06 18:41:31.719277
taste,pahit,KOPI GULA AREN,TEH,12.514999999999999,2025-10-06 18:41:31.719277
taste,pahit,KOPI GULA AREN,TEH LECI,8.715,2025-10-06 18:41:31.719277
taste,pahit,KOPI LEMON,TEH,12.415,2025-10-06 18:41:31.719277
taste,pahit,KOPI LEMON,TEH LECI,9.795,2025-10-06 18:41:31.719277
taste,pahit,TEH,TEH LECI,9.365,2025-10-06 18:41:31.719277
mood,rileks,ESPRESSO,JAHE MERAH,13.0,2025-10-06 18:41:31.719277
mood,rileks,ESPRESSO,KOPI GULA AREN,12.600000000000001,2025-10-06 18:41:31.719277
mood,rileks,ESPRESSO,KOPI LEMON,12.395,2025-10-06 18:41:31.719277
mood,rileks,ESPRESSO,TEH,10.600000000000001,2025-10-06 18:41:31.719277
mood,rileks,ESPRESSO,TEH LECI,4.3,2025-10-06 18:41:31.719277
mood,rileks,JAHE MERAH,KOPI GULA AREN,12.2,2025-10-06 18:41:31.719277
mood,rileks,JAHE MERAH,KOPI LEMON,14.9,2025-10-06 18:41:31.719277
mood,rileks,JAHE MERAH,TEH,15.900000000000002,2025-10-06 18:41:31.719277
mood,rileks,JAHE MERAH,TEH LECI,13.100000000000001,2025-10-06 18:41:31.719277
mood,rileks,KOPI GULA AREN,KOPI LEMON,11.19,2025-10-06 18:41:31.719277
mood,rileks,KOPI GULA AREN,TEH LECI,6.945,2025-10-06 18:41:31.719277
mood,rileks,KOPI LEMON,TEH,10.15,2025-10-06 18:41:31.719277
mood,rileks,KOPI LEMON,TEH LECI,3.0,2025-10-06 18:41:31.719277
mood,rileks,TEH,TEH LECI,3.0,2025-10-06 18:41:31.719277
texture,bubbly,ESPRESSO,JAHE MERAH,9.0,2025-10-06 18:41:31.719277
texture,bubbly,ESPRESSO,KOPI GULA AREN,11.589,2025-10-06 18:41:31.719277
texture,bubbly,ESPRESSO,KOPI LEMON,13.9395,2025-10-06 18:41:31.719277
texture,bubbly,ESPRESSO,TEH,6.0,2025-10-06 18:41:31.719277
texture,bubbly,ESPRESSO,TEH LECI,8.450000000000001,2025-10-06 18:41:31.719277
texture,bubbly,JAHE MERAH,KOPI GULA AREN,6.3,2025-10-06 18:41:31.719277
texture,bubbly,JAHE MERAH,KOPI LEMON,11.2,2025-10-06 18:41:31.719277
texture,bubbly,JAHE MERAH,TEH,14.13,2025-10-06 18:41:31.719277
texture,bubbly,JAHE MERAH,TEH LECI,7.3999999999999995,2025-10-06 18:41:31.719277
texture,bubbly,KOPI GULA AREN,KOPI LEMON,10.76,2025-10-06 18:41:31.719277
texture,bubbly,KOPI GULA AREN,TEH,35.85950000000001,2025-10-06 18:41:31.719277
texture,bubbly,KOPI GULA AREN,TEH LECI,10.845,2025-10-06 18:41:31.719277
texture,bubbly,KOPI LEMON,TEH,9.665,2025-10-06 18:41:31.719277
texture,bubbly,KOPI LEMON,TEH LECI,16.470999999999997,2025-10-06 18:41:31.719277
texture,bubbly,TEH,TEH LECI,8.465,2025-10-06 18:41:31.719277
caffeine,non-kafein,ESPRESSO,JAHE MERAH,5.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,ESPRESSO,KOPI GULA AREN,2.3,2025-10-06 18:41:31.719277
caffeine,non-kafein,ESPRESSO,KOPI LEMON,7.700000000000001,2025-10-06 18:41:31.719277
caffeine,non-kafein,ESPRESSO,TEH,3.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,ESPRESSO,TEH LECI,2.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,JAHE MERAH,KOPI GULA AREN,4.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,JAHE MERAH,KOPI LEMON,12.499999999999998,2025-10-06 18:41:31.719277
caffeine,non-kafein,JAHE MERAH,TEH,8.6,2025-10-06 18:41:31.719277
caffeine,non-kafein,JAHE MERAH,TEH LECI,8.96,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI GULA AREN,KOPI LEMON,2.6,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI GULA AREN,TEH LECI,4.43,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI LEMON,TEH,6.199999999999999,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI LEMON,TEH LECI,5.54,2025-10-06 18:41:31.719277
caffeine,non-kafein,TEH,TEH LECI,4.2,2025-10-06 18:41:31.719277
temperature,bebas,ESPRESSO,JAHE MERAH,7.0,2025-10-06 18:41:31.719277
temperature,bebas,ESPRESSO,KOPI GULA AREN,11.514000000000001,2025-10-06 18:41:31.719277
temperature,bebas,ESPRESSO,KOPI LEMON,15.0045,2025-10-06 18:41:31.719277
temperature,bebas,ESPRESSO,TEH,12.600000000000001,2025-10-06 18:41:31.719277
temperature,bebas,ESPRESSO,TEH LECI,9.265,2025-10-06 18:41:31.719277
temperature,bebas,JAHE MERAH,KOPI GULA AREN,15.63,2025-10-06 18:41:31.719277
temperature,bebas,JAHE MERAH,KOPI LEMON,10.53,2025-10-06 18:41:31.719277
temperature,bebas,JAHE MERAH,TEH,16.490000000000002,2025-10-06 18:41:31.719277
temperature,bebas,JAHE MERAH,TEH LECI,14.990000000000002,2025-10-06 18:41:31.719277
temperature,bebas,KOPI GULA AREN,KOPI LEMON,12.8445,2025-10-06 18:41:31.719277
temperature,bebas,KOPI GULA AREN,TEH LECI,7.845000000000001,2025-10-06 18:41:31.719277
temperature,bebas,KOPI LEMON,TEH,7.15,2025-10-06 18:41:31.719277
temperature,bebas,KOPI LEMON,TEH LECI,6.0,2025-10-06 18:41:31.719277
temperature,bebas,TEH,TEH LECI,12.795,2025-10-06 18:41:31.719277
budget,bebas,ESPRESSO,JAHE MERAH,7.0,2025-10-06 18:41:31.719277
budget,bebas,ESPRESSO,KOPI GULA AREN,10.73,2025-10-06 18:41:31.719277
budget,bebas,ESPRESSO,KOPI LEMON,13.534500000000001,2025-10-06 18:41:31.719277
budget,bebas,ESPRESSO,TEH,12.514999999999999,2025-10-06 18:41:31.719277
budget,bebas,ESPRESSO,TEH LECI,6.0,2025-10-06 18:41:31.719277
budget,bebas,JAHE MERAH,KOPI GULA AREN,8.3,2025-10-06 18:41:31.719277
budget,bebas,JAHE MERAH,KOPI LEMON,13.03,2025-10-06 18:41:31.719277
budget,bebas,JAHE MERAH,TEH,12.46,2025-10-06 18:41:31.719277
budget,bebas,JAHE MERAH,TEH LECI,17.59,2025-10-06 18:41:31.719277
budget,bebas,KOPI GULA AREN,KOPI LEMON,9.974499999999999,2025-10-06 18:41:31.719277
budget,bebas,KOPI GULA AREN,TEH LECI,8.075,2025-10-06 18:41:31.719277
budget,bebas,KOPI LEMON,TEH,12.714999999999998,2025-10-06 18:41:31.719277
budget,bebas,KOPI LEMON,TEH LECI,18.625999999999998,2025-10-06 18:41:31.719277
budget,bebas,TEH,TEH LECI,8.0095,2025-10-06 18:41:31.719277
taste,asam,LYCHEE SQUASH,MACCHIATO,28.819999999999993,2025-10-06 18:41:31.719277
taste,asam,LYCHEE SQUASH,TELANG SQUASH,36.643,2025-10-06 18:41:31.719277
taste,asam,LYCHEE SQUASH,VARIASI PINK,45.05,2025-10-06 18:41:31.719277
taste,asam,MACCHIATO,TEH,6.465,2025-10-06 18:41:31.719277
taste,asam,MACCHIATO,TELANG SQUASH,15.7,2025-10-06 18:41:31.719277
taste,asam,MACCHIATO,VARIASI PINK,14.7,2025-10-06 18:41:31.719277
taste,asam,TEH,TELANG SQUASH,7.299999999999999,2025-10-06 18:41:31.719277
taste,asam,TEH,VARIASI PINK,6.299999999999999,2025-10-06 18:41:31.719277
taste,asam,TELANG SQUASH,VARIASI PINK,25.879000000000005,2025-10-06 18:41:31.719277
mood,menyegarkan,LYCHEE SQUASH,MACCHIATO,27.449999999999992,2025-10-06 18:41:31.719277
mood,menyegarkan,LYCHEE SQUASH,TELANG SQUASH,37.503,2025-10-06 18:41:31.719277
mood,menyegarkan,LYCHEE SQUASH,VARIASI PINK,41.65,2025-10-06 18:41:31.719277
mood,menyegarkan,MACCHIATO,TEH,9.895,2025-10-06 18:41:31.719277
mood,menyegarkan,MACCHIATO,TELANG SQUASH,20.13,2025-10-06 18:41:31.719277
mood,menyegarkan,MACCHIATO,VARIASI PINK,18.13,2025-10-06 18:41:31.719277
mood,menyegarkan,TEH,TELANG SQUASH,9.299999999999999,2025-10-06 18:41:31.719277
mood,menyegarkan,TEH,VARIASI PINK,11.16,2025-10-06 18:41:31.719277
mood,menyegarkan,TELANG SQUASH,VARIASI PINK,27.553500000000003,2025-10-06 18:41:31.719277
texture,bubbly,LYCHEE SQUASH,MACCHIATO,13.5,2025-10-06 18:41:31.719277
texture,bubbly,LYCHEE SQUASH,TEH,13.93,2025-10-06 18:41:31.719277
texture,bubbly,LYCHEE SQUASH,TELANG SQUASH,24.248,2025-10-06 18:41:31.719277
texture,bubbly,LYCHEE SQUASH,VARIASI PINK,23.785999999999998,2025-10-06 18:41:31.719277
texture,bubbly,MACCHIATO,TEH,7.25,2025-10-06 18:41:31.719277
texture,bubbly,MACCHIATO,TELANG SQUASH,10.16,2025-10-06 18:41:31.719277
texture,bubbly,MACCHIATO,VARIASI PINK,6.62,2025-10-06 18:41:31.719277
texture,bubbly,TEH,TELANG SQUASH,7.73,2025-10-06 18:41:31.719277
texture,bubbly,TEH,VARIASI PINK,6.93,2025-10-06 18:41:31.719277
texture,bubbly,TELANG SQUASH,VARIASI PINK,18.6705,2025-10-06 18:41:31.719277
caffeine,non-kafein,LYCHEE SQUASH,MACCHIATO,15.700000000000003,2025-10-06 18:41:31.719277
caffeine,non-kafein,LYCHEE SQUASH,TELANG SQUASH,30.518000000000004,2025-10-06 18:41:31.719277
caffeine,non-kafein,LYCHEE SQUASH,VARIASI PINK,28.700000000000003,2025-10-06 18:41:31.719277
caffeine,non-kafein,MACCHIATO,TEH,4.960000000000001,2025-10-06 18:41:31.719277
caffeine,non-kafein,MACCHIATO,TELANG SQUASH,9.620000000000001,2025-10-06 18:41:31.719277
caffeine,non-kafein,MACCHIATO,VARIASI PINK,13.78,2025-10-06 18:41:31.719277
caffeine,non-kafein,TEH,TELANG SQUASH,9.26,2025-10-06 18:41:31.719277
caffeine,non-kafein,TEH,VARIASI PINK,11.589999999999998,2025-10-06 18:41:31.719277
caffeine,non-kafein,TELANG SQUASH,VARIASI PINK,29.56350000000001,2025-10-06 18:41:31.719277
temperature,dingin,LYCHEE SQUASH,MACCHIATO,29.529999999999994,2025-10-06 18:41:31.719277
temperature,dingin,LYCHEE SQUASH,TELANG SQUASH,35.062000000000005,2025-10-06 18:41:31.719277
temperature,dingin,LYCHEE SQUASH,VARIASI PINK,40.914,2025-10-06 18:41:31.719277
temperature,dingin,MACCHIATO,TEH,9.895,2025-10-06 18:41:31.719277
temperature,dingin,MACCHIATO,TELANG SQUASH,17.59,2025-10-06 18:41:31.719277
temperature,dingin,MACCHIATO,VARIASI PINK,16.05,2025-10-06 18:41:31.719277
temperature,dingin,TEH,TELANG SQUASH,8.299999999999999,2025-10-06 18:41:31.719277
temperature,dingin,TEH,VARIASI PINK,8.729999999999999,2025-10-06 18:41:31.719277
temperature,dingin,TELANG SQUASH,VARIASI PINK,29.674000000000003,2025-10-06 18:41:31.719277
budget,high,LYCHEE SQUASH,MACCHIATO,13.399999999999999,2025-10-06 18:41:31.719277
budget,high,LYCHEE SQUASH,TEH,8.93,2025-10-06 18:41:31.719277
budget,high,LYCHEE SQUASH,TELANG SQUASH,11.913,2025-10-06 18:41:31.719277
budget,high,LYCHEE SQUASH,VARIASI PINK,18.775,2025-10-06 18:41:31.719277
budget,high,MACCHIATO,TEH,10.93,2025-10-06 18:41:31.719277
budget,high,MACCHIATO,TELANG SQUASH,8.08,2025-10-06 18:41:31.719277
budget,high,MACCHIATO,VARIASI PINK,12.59,2025-10-06 18:41:31.719277
budget,high,TEH,TELANG SQUASH,5.1,2025-10-06 18:41:31.719277
